90	1	155671	155671	159675
91	2	35905	35905	36841
92	6	41439	41439	44085
93	0	42211	42513	47820
94	6	111003	111003	113043
95	0	73696	73696	74276
96	1	81630	85765	87921
97	1	173381	173381	177231
98	1	59315	60494	61924
99	5	13740	13740	13893
100	1	128105	128105	129491
101	7	71250	71250	71850
102	7	46517	46517	46697
103	1	106083	106083	108855
104	1	32446	32446	33096
105	1	98098	102233	106083
106	1	129491	129491	131339
107	2	46617	50928	51668
108	6	2512	2512	6296
109	7	44777	44777	45113
110	2	100997	100997	102671
111	4	60684	60684	65534
112	7	45905	45905	46109
113	7	76050	76050	77100
114	4	96792	96792	99702
115	5	37869	37869	38145
116	1	67701	67701	67830
117	1	9206	13003	15993
118	5	38145	38145	38361
119	5	7977	7977	9048
120	4	79140	79140	79797
121	7	133688	133688	135452
122	2	32577	32577	32733
123	0	79264	79264	80250
124	6	102673	102673	107603
125	7	5248	5248	7796
126	3	59481	59481	62556
127	6	15636	15636	16428
128	5	57021	57021	58143
129	1	52534	52534	53093
130	1	23164	24343	24453
131	7	79500	83561	87125
132	6	44869	44869	47025
133	1	61924	61924	62184
134	7	47165	47165	47453
135	5	70077	70077	70179
136	5	64110	64110	64671
137	6	69478	69478	73950
138	6	31835	31835	32129
139	2	20949	20949	22251
140	7	48749	48749	49025
141	4	28297	28297	29449
142	4	21016	22681	23257
143	2	58624	62935	63871
144	2	107321	107321	107879
145	6	126643	126643	130553
146	6	16428	16428	18372
147	2	22251	22251	24669
148	3	39429	39429	39817
149	6	6296	7704	9576
150	4	35270	35270	36046
151	3	48411	48411	49764
152	3	75471	75471	76701
153	7	43169	43169	43313
154	4	44776	44776	45746
155	5	39273	39273	39405
156	1	26983	26983	27181
157	5	39657	39657	39717
158	0	73000	73000	73696
159	5	65130	65130	66405
160	4	51760	51760	53700
161	1	187087	187087	190783
162	7	48209	48209	48305
163	2	34761	34761	35905
164	6	40067	40067	41439
165	3	54807	54807	57144
166	2	65951	65951	66419
167	7	48005	48005	48161
168	0	56466	56768	58102
169	5	74565	74565	74718
170	4	37598	37598	38568
171	7	44465	44465	44537
172	0	101750	116928	117102
173	5	37641	37641	37869
174	3	4049	5595	7520
175	1	177231	177231	177847
176	1	6930	6930	7618
177	1	29095	29095	29337
178	2	51668	51668	51964
179	6	47025	47025	48005
180	4	66116	66116	70772
181	0	58218	58218	59320
182	4	111538	111538	114718
183	2	34137	34137	34761
184	3	33256	33609	36325
185	1	44966	44966	45654
186	5	38649	38649	38829
187	0	127952	127952	128048
188	1	68862	68862	69120
189	3	123824	123824	124370
190	7	117028	117028	117616
191	5	70536	70536	71658
192	1	180619	180619	184623
193	0	126960	126960	127136
194	1	35306	35306	37256
195	1	59139	59139	59315
196	3	73011	73011	75471
197	5	71658	71658	72525
198	1	108855	108855	112859
199	5	36285	36285	36393
200	5	76503	87853	92437
201	4	89808	89808	95240
202	7	46109	46109	46313
203	3	43827	45090	46320
204	7	122516	122516	125848
205	5	36813	36813	36849
206	7	7796	20615	22045
207	5	39717	56613	57021
208	1	62184	65981	66454
209	7	29272	42425	42437
210	3	89478	89478	91758
211	6	100633	100633	102673
212	3	7520	7520	9676
213	5	38361	38361	38649
214	7	45329	45329	45461
215	1	4418	4418	4504
216	1	52104	52104	52534
217	7	25554	25554	29272
218	6	30365	30365	31835
219	1	30283	30283	30877
220	2	84629	84629	85931
221	1	29931	29931	30173
222	1	123485	123485	123639
223	0	12426	12426	14076
224	5	70434	70434	70536
225	5	9048	9048	10578
226	0	128048	128048	128096
227	5	62427	62427	63345
228	0	8426	8426	9020
229	3	65754	65754	67968
230	5	63345	63345	64110
231	3	124370	126764	127676
232	6	81518	82926	83574
233	1	15993	15993	18073
234	1	117171	117171	120867
235	5	36237	36237	36285
236	4	99702	106132	106927
237	4	39150	39150	40508
238	1	152899	152899	155671
239	4	30889	32554	33718
240	2	77189	77189	79793
241	4	56998	56998	60684
242	0	69284	69284	71480
243	7	87125	87125	89369
244	6	48005	48005	50847
245	5	10578	10578	11088
246	0	117770	125053	126505
247	5	69108	69108	70077
248	1	18073	18073	20543
249	7	117616	117616	122516
250	1	57410	58589	58985
251	1	123639	123639	128105
252	7	47777	47777	48005
253	1	46772	46772	47761
254	3	132427	133726	134804
255	1	66454	66454	67701
256	7	114284	114284	117028
257	4	110584	110584	111538
258	7	71850	71850	74400
259	5	11088	11088	12516
260	7	48161	48161	48209
261	7	111932	111932	114284
262	4	5834	5834	10684
263	1	148279	148279	151667
264	2	51964	51964	52593
265	0	76886	76886	77640
266	6	110493	110493	111003
267	6	20028	20028	20604
268	3	43596	43596	43827
269	0	97130	97130	97922
270	0	134166	134166	134486
271	4	70772	72517	75730
272	2	56441	56441	57107
273	1	151667	151667	152899
274	0	39067	39369	40297
275	3	94836	98272	101047
276	1	41096	41096	41784
277	5	36789	36789	36813
278	2	63871	63871	64859
279	0	64160	64160	65075
280	1	58985	58985	59139
281	4	107881	107881	110584
282	1	159675	159675	160753
283	4	46716	46716	49432
284	2	69123	69123	69383
285	4	29449	29449	30889
286	1	48879	48879	48965
287	3	91872	91872	94836
288	0	127136	127136	127408
289	5	17871	17871	19197
290	1	27533	27533	28017
291	1	28941	28941	29095
292	5	15933	15933	17106
293	2	69383	69383	69695
294	5	7518	7518	7977
295	1	180003	180003	180619
296	2	36841	36841	37673
297	7	48305	48305	48593
298	1	131339	131339	133495
299	3	111759	111759	113992
300	1	4504	4504	5708
301	0	127760	127760	127856
302	1	170455	170455	170917
303	0	65075	65075	69284
304	0	133558	133558	133942
305	7	47453	47453	47669
306	2	66419	66419	67927
307	3	36325	36325	39429
308	1	8948	8948	9206
309	6	10020	10020	11892
310	0	47820	47820	48369
311	1	178771	178771	180003
312	5	72525	72525	73086
313	0	75494	75494	76538
314	1	120867	120867	123485
315	3	101047	105535	108151
316	2	95603	95603	97463
317	3	127676	130465	132427
318	4	33718	33718	35270
319	6	22116	29483	30365
320	1	27181	27181	27533
321	1	144891	144891	148279
322	6	38499	38499	40067
323	2	83699	83699	84629
324	1	24717	24717	24937
325	7	44561	44561	44777
326	2	32733	32733	34137
327	1	190783	190783	195249
328	0	99902	99902	101750
329	1	45654	45654	46772
330	5	66762	66762	68139
331	7	68700	68700	71250
332	0	127408	127408	127760
333	7	43313	43313	43457
334	3	113992	113992	115609
335	3	53085	53085	54807
336	3	83042	87996	89478
337	0	30530	30832	36322
338	2	10905	10905	15741
339	4	45746	45746	46716
340	2	114575	114575	116993
341	2	32109	32109	32577
342	1	136729	136729	136883
343	6	18372	18372	20028
344	1	28347	28347	28941
345	0	50759	50759	51223
346	2	53703	53703	54517
347	7	47669	47669	47777
348	2	37673	37673	39025
349	3	42364	42364	43596
350	5	38829	38829	39009
351	0	48369	48671	49889
352	1	50857	50857	51201
353	5	39009	39009	39273
354	7	22474	22474	25477
355	4	49432	49432	51760
356	1	43547	43547	44063
357	1	48965	48965	49309
358	2	69695	75887	77189
359	1	25751	25751	26367
360	5	12516	12516	13740
361	3	30240	30240	33256
362	4	79797	79797	80235
363	1	30173	30173	30283
364	5	60030	60030	61509
365	1	53093	56890	57410
366	2	57107	57107	58069
367	1	96598	96598	98098
368	0	9020	9020	10604
369	2	102671	102671	107321
370	0	127856	127856	127952
371	0	117102	117404	117770
372	1	24453	24453	24717
373	1	33096	33096	35306
374	7	125848	125848	128592
375	7	46961	46961	47165
376	4	38568	38568	39150
377	7	44213	44213	44465
378	0	80250	80250	80830
379	1	51674	51674	52104
380	4	26281	26281	28297
381	2	111041	111041	111785
382	5	61509	61509	62121
383	2	3093	3093	5511
384	6	92215	92215	92999
385	6	35069	35069	36441
386	3	108151	108151	108260
387	1	24937	24937	25421
388	7	46313	46313	46517
389	0	14076	29254	30530
390	6	123923	123923	124433
391	6	50847	58214	60158
392	6	113043	113043	117803
393	4	11848	13593	15973
394	2	67927	67927	69123
395	0	74276	74276	75494
396	3	109459	110758	111759
397	3	67968	67968	71043
398	1	30877	32056	32446
399	4	114718	114718	116944
400	0	61002	61002	62394
401	3	18149	18149	23387
402	2	24669	30861	32109
403	2	107879	107879	109553
404	4	24553	24553	26281
405	0	36322	36322	39067
406	1	160753	160753	164449
407	1	26367	26367	26983
408	0	77640	77640	79264
409	5	68139	68139	69108
410	3	64647	64647	65754
411	0	126505	126800	126960
412	1	49309	49309	49868
413	0	128096	130325	131025
414	1	69120	78430	79530
415	1	21214	21214	23164
416	6	107603	107603	110493
417	2	54517	54517	55257
418	0	41051	41051	41747
419	2	55331	55331	56441
420	6	36441	36441	38499
421	5	59418	59418	60030
422	6	76702	76702	81518
423	1	47761	47761	48879
424	2	5511	5511	7185
425	4	65534	65534	66116
426	3	49764	49764	53085
427	1	42945	42945	43547
428	0	99374	99374	99902
429	1	8690	8690	8948
430	3	46812	46812	47304
431	4	23257	23257	24553
432	7	712	712	5024
433	5	36561	36561	36789
434	3	9676	9676	10600
435	2	64859	64859	65951
436	2	52593	52593	53703
437	3	62556	62556	64647
438	6	92999	96043	97573
439	5	64722	64722	65130
440	5	66405	66405	66762
441	3	78915	80178	81410
442	2	41313	41313	41885
443	7	22045	22045	22474
444	1	141041	141041	144891
445	0	59320	59320	61002
446	3	3079	3079	4049
447	2	43289	43289	44745
448	0	10604	10604	11066
449	1	51201	51201	51674
450	1	112859	112859	113321
451	4	40508	40508	44776
452	5	70179	70179	70434
453	4	15973	17718	21016
454	1	184623	184623	187087
455	0	51223	51525	56466
456	7	43877	43877	44213
457	7	45581	45581	45905
458	4	106927	106927	107881
459	5	64671	64671	64722
460	1	164449	164449	168915
461	2	85931	85931	91325
462	5	13893	13893	14607
463	0	131025	133254	133558
464	6	83574	90941	92215
465	3	23387	23387	28431
466	1	37256	41053	41096
467	5	73086	73086	73647
468	6	11892	11892	13692
469	7	43457	43457	43817
470	6	97573	97573	100633
471	1	136883	136883	137807
472	1	137807	137807	139347
473	3	76701	76701	78915
474	1	29337	29337	29931
475	3	108260	108260	109459
476	0	49889	49889	50759
477	6	117803	117803	119333
478	6	60158	61566	65522
479	1	49868	49868	50857
480	4	75730	78118	79140
481	2	40273	40273	41313
482	3	46320	46320	46812
483	6	13692	13692	15636
484	5	36849	36849	36993
485	2	109553	109553	111041
486	3	57144	57144	59481
487	0	41747	41747	42211
488	6	44085	44085	44869
489	3	10600	10600	11755
490	6	73950	73950	76702
491	7	42833	42833	43169
492	6	20604	20604	22116
493	6	65522	65522	69478
494	5	37305	37305	37641
495	3	81410	82673	83042
496	1	3343	3343	4418
497	0	80830	96008	97130
498	2	97463	97463	100997
499	0	62394	62696	63428
