459	4	88540	88540	88675
440	4	88675	88675	89620
467	4	89620	89620	91105
82	4	91105	91105	93535
40	4	93535	93535	94345
197	4	94345	94345	96640
330	4	96640	96640	100285
224	4	100285	100285	100555
448	5	472	472	1627
21	5	3841	3841	4831
54	5	4831	4831	9616
206	5	9616	9616	11266
318	5	11266	11266	12586
443	5	12586	12586	13081
354	5	13081	13081	16546
239	5	16546	16546	17536
209	5	17536	21200	21391
67	5	21391	35106	35250
235	5	35250	35250	35298
199	5	35298	35298	35406
350	5	35406	35406	35586
173	5	35586	35586	35814
433	5	35814	35814	36042
20	5	36042	36042	36294
353	5	36294	36294	36558
186	5	36558	36558	36738
118	5	36770	36770	36986
22	5	36986	36986	37046
39	5	37046	37046	37130
115	5	37130	37130	37406
155	5	37406	37406	37538
473	5	38391	38391	38607
42	5	38607	38607	38715
482	5	38715	38715	38763
152	5	41074	41074	41194
277	5	41194	41194	41218
494	5	41218	41218	41554
410	5	42283	42283	42391
203	5	42391	42391	42511
205	5	42511	42511	42547
484	5	42547	42547	42691
165	5	49095	49095	49323
213	5	49323	49323	49611
151	5	49611	49611	49743
157	5	49743	49743	49803
3	5	49803	49803	50031
437	5	50031	50031	50235
495	5	50235	50235	50271
66	5	50271	50271	50379
126	5	50379	50379	50679
196	5	53126	53126	53366
229	5	53366	53366	53582
426	5	53582	53582	53906
335	5	53906	53906	54074
397	5	54074	54074	54374
430	5	54374	54374	54422
486	5	54422	54422	54650
86	5	61061	61061	61253
120	5	61253	74968	76687
200	5	76687	76687	81271
362	5	81271	81271	82417
119	5	82417	93767	94838
312	5	94838	94838	95399
75	5	95399	95399	96470
382	5	96470	96470	97082
409	5	97082	97082	98051
452	5	98051	98051	98306
159	5	98306	98306	99581
227	5	99581	99581	100499
142	6	742	742	1134
420	6	3131	3131	5189
48	6	5189	5189	8129
319	6	8129	8129	9011
218	6	9011	9011	10481
285	6	10481	10481	11461
431	6	11461	11461	12343
380	6	12343	12343	13715
487	6	13715	13715	14499
138	6	14499	14499	14793
125	6	14793	17837	20047
367	6	20047	20047	22597
122	6	22597	25084	25117
326	6	25117	25117	25414
296	6	25414	25414	25590
481	6	25590	25590	25810
163	6	25810	25810	26052
278	6	26052	26052	26261
348	6	26261	26261	26547
44	6	26547	26547	26789
341	6	26789	26789	26888
59	6	26888	26888	26976
442	6	26976	26976	27097
91	6	27097	27097	27295
12	6	27295	27295	27559
13	6	27559	27559	27625
69	6	27625	27625	27922
11	6	27922	30409	33129
190	6	33129	33129	33639
414	6	33639	33639	35509
465	6	35509	38075	42547
365	6	42547	42547	43235
98	6	43235	43235	45127
422	6	45127	45127	49943
379	6	49943	51351	52071
4	6	52071	52071	54015
286	6	54015	54015	54159
352	6	54159	54159	54735
129	6	54735	54735	55671
449	6	55671	55671	56463
427	6	56463	56463	57471
479	6	57471	57471	59127
423	6	59127	59127	60999
357	6	60999	60999	61575
53	6	61575	61575	63087
276	6	63087	63087	64239
208	6	64239	64239	65031
255	6	65031	65031	67119
232	6	67119	67119	67767
172	6	67767	75134	75428
17	6	75428	78472	80172
470	6	80172	80172	83232
79	6	83232	83232	86802
35	6	86802	86802	90202
211	6	90202	90202	92242
256	6	92242	92242	94622
261	6	94622	94622	96662
124	6	96662	96662	101592
64	6	101592	101592	105672
204	6	105672	105672	108562
46	6	108562	108562	109072
249	6	109072	109072	113322
94	6	113322	113322	115362
266	6	115362	115362	115872
50	6	115872	115872	118082
57	6	118082	118082	123182
390	6	123182	123182	123692
248	7	666	666	3516
446	7	3516	3516	4266
117	7	4266	4266	7716
108	7	7716	7716	11016
233	7	11016	11016	13416
83	7	13416	13416	16266
401	7	16689	16689	20739
194	7	20739	20739	22989
55	7	22989	22989	25389
113	7	25389	25389	26439
101	7	26439	26439	27039
148	7	27039	27039	27339
398	7	27339	27339	27789
84	7	27789	42682	42766
491	7	42766	42766	43102
456	7	43102	43102	43438
333	7	43438	43438	43582
80	7	43582	43582	43642
469	7	43642	43642	44002
33	7	44002	44002	44218
377	7	44218	44218	44470
325	7	44470	44470	44686
52	7	44686	44686	44710
29	7	44710	44710	44830
214	7	44830	44830	44962
109	7	44962	44962	45298
112	7	45298	45298	45502
171	7	45502	45502	45574
167	7	45574	45574	45730
252	7	45730	45730	45958
388	7	45958	45958	46162
72	7	46162	46162	46294
375	7	46923	46923	47127
47	7	48768	48768	49068
27	7	49068	49068	49332
102	7	49332	49332	49512
140	7	49512	49512	49788
347	7	49788	49788	49896
162	7	49896	49896	49992
260	7	49992	49992	50040
134	7	50040	50040	50328
62	7	50328	50328	50484
297	7	50484	50484	50772
305	7	50772	50772	50988
49	7	51190	51190	51250
202	7	51250	51250	51454
480	7	53046	53046	53214
111	7	53214	66367	69942
451	7	69942	69942	73088
180	7	73088	73088	76520
89	7	76520	76520	78951
45	7	78951	78951	82812
210	7	82812	82812	85672
217	7	85672	85672	89390
114	7	89390	89390	91535
328	7	91535	91535	95539
189	7	95539	108358	108946
392	7	108946	108946	114434
477	7	114434	114434	116198
38	7	116198	116198	121490
121	7	121490	121490	123254
19	7	123254	123254	125802
