646	0	209817	209817	209943
844	0	209943	209943	210123
918	0	210123	210123	210132
199	0	210132	210132	210186
152	0	210186	210186	210348
147	0	210348	210348	210600
541	0	210600	210600	210663
194	1	12330	12330	16362
562	1	19155	19155	20883
71	1	20883	25149	27129
104	1	27129	27129	30729
223	1	31525	31525	31705
34	1	31705	31705	32425
694	1	32425	32425	32785
7	1	33503	33530	33586
423	1	33586	33990	35340
408	1	35340	36480	37704
224	1	37704	41006	43906
834	1	43906	50215	51733
345	1	51733	56281	57391
621	1	57391	58109	58590
450	1	58590	58590	59478
14	1	59478	59478	60440
683	1	60440	60440	60514
119	1	60514	60514	60958
859	1	60958	61676	62342
750	1	62342	62342	62416
411	1	62416	63134	63985
537	1	63985	63985	64984
190	1	64984	66855	67241
969	1	67241	71141	71793
491	1	71793	71793	73260
688	1	73260	78434	78878
872	1	78878	83304	88524
77	1	88524	88551	88667
438	1	88667	92464	93982
650	1	93982	93982	94642
644	1	94642	94642	96226
931	1	96226	96226	96358
967	1	96358	100906	101498
180	1	101498	101498	101868
276	1	101868	103479	104247
29	1	104247	106863	107391
777	1	107391	107391	108579
74	1	108579	108579	109503
455	1	109503	109503	110295
340	1	110295	110295	111879
538	1	111879	111879	112143
614	1	112143	112143	113331
613	1	113331	113331	113859
434	1	113859	113859	113991
125	1	113991	116607	121407
78	1	121407	121407	122751
299	1	122751	122751	126975
81	1	126975	128844	130774
155	1	130774	131971	132019
315	1	132019	133216	134760
116	1	134760	136631	137260
802	1	137260	137978	138570
140	1	138570	138570	139310
713	1	139310	139310	139495
113	1	139495	139495	139754
307	1	139754	139754	140087
341	1	140087	140087	140161
697	1	140581	140581	141358
466	1	141358	143118	143718
612	1	143718	143718	143868
388	1	143868	143868	144618
922	1	144618	145022	145070
866	1	145070	145097	146537
810	1	146537	150963	151740
18	1	151740	151740	152591
175	1	152591	152591	152702
845	1	152702	152702	153257
965	1	153257	153257	154256
611	1	154256	154256	154737
171	1	154737	154737	155107
585	1	155107	155107	156106
348	1	156106	156106	156550
80	1	156550	159424	162527
476	1	162527	162527	164453
154	1	164453	167327	168067
179	1	168067	168067	168548
949	1	168548	169266	170265
347	1	170265	173127	173267
953	1	173267	173267	175157
841	1	175157	178682	178827
300	1	178827	178827	181147
682	1	181147	183543	186063
940	1	186063	190489	190563
825	1	190563	196747	196887
424	1	196887	199437	199823
602	1	199823	201020	201032
596	1	201032	201032	201048
851	1	201048	201048	201144
72	1	201144	202341	205622
88	1	205622	215513	216066
389	2	2724	2724	3774
561	2	5314	5314	5714
790	2	8400	13071	13359
447	2	13359	18030	19030
298	2	30577	30577	31277
24	2	37002	37002	37352
737	2	37352	41016	41401
252	2	41401	41401	42094
335	2	42094	43321	44188
43	2	44188	44188	45463
733	2	45463	51880	53616
820	2	53616	58409	59725
751	2	59725	59725	64049
361	2	64049	65523	65563
572	2	65563	65563	65633
266	2	65633	65633	65683
557	2	65683	65683	65738
819	2	65738	65738	65823
607	2	65823	65823	65933
543	2	65933	65933	65988
600	2	65988	65988	66088
605	2	66088	68580	68904
176	2	68904	68904	69408
98	2	69408	70204	71424
626	2	71424	71424	73010
512	2	73010	73010	74230
887	2	74230	78413	79102
814	2	79102	79102	79579
514	2	79598	80397	80583
663	2	80583	83782	88234
933	2	88234	88234	90301
362	2	90301	97508	98868
11	2	98868	101588	103118
12	2	103118	103118	103985
415	2	103985	103985	104444
648	2	104444	106308	107320
483	2	107320	107320	107872
398	2	107872	108366	108862
93	2	108862	109356	110368
910	2	110368	110862	111854
884	2	111854	112348	112716
374	2	112716	113210	114450
883	2	114450	114450	115070
571	2	115070	115070	116000
75	2	116000	116000	117240
472	2	117240	118039	119417
478	2	119417	119417	119735
212	2	119735	120534	120596
134	2	120596	121090	123114
137	2	123114	124978	126355
122	2	126355	126355	127885
253	2	127885	127885	128956
598	2	128956	128956	129874
451	2	129874	129874	130027
534	2	130755	131982	133599
880	2	133599	137263	137763
874	2	137763	137763	138513
481	2	138513	141138	142426
625	2	142426	144290	144953
503	2	144953	144953	146228
459	2	146228	146228	146993
640	2	146993	146993	147554
193	2	147554	148043	149015
329	2	149015	149015	150959
207	2	150959	151448	151652
900	2	152531	152531	153500
847	2	153500	153500	154418
597	2	154418	154418	155897
908	2	155897	155897	156458
711	2	156458	158322	158414
290	2	158414	158908	159280
952	2	159280	159280	159404
233	2	159404	164197	167957
4	2	167957	169431	169481
662	2	169481	171973	172477
894	2	172477	172477	173017
655	2	173017	173813	175277
236	2	175277	175277	175399
546	2	175399	175399	176436
636	2	176436	176436	177290
32	2	177290	177290	178510
5	2	178510	178510	179303
832	2	179303	179303	180523
796	2	180523	180523	181560
234	2	181560	181560	182841
628	2	182841	182841	184305
342	2	184305	184305	186013
517	2	186013	186013	186867
55	2	186867	187663	188311
783	2	188311	189107	190083
396	2	190083	190083	190144
842	2	190144	190144	191913
127	2	191913	191913	193133
673	2	193133	193133	193926
436	2	193926	193926	194231
886	2	194231	194231	194902
742	2	194902	194902	196610
458	2	196610	196610	196976
567	2	196976	196976	197586
57	2	197586	197586	199233
536	2	199233	199233	199538
407	2	199538	199538	201124
540	2	201124	201124	201429
692	2	201429	201429	202344
58	2	202344	202344	203869
240	2	203869	203869	204113
397	2	204113	209799	211924
997	2	211924	214647	217050
169	2	217050	217050	219720
160	2	219720	219720	221055
979	3	4376	4376	5296
297	3	5296	5296	6768
204	3	6768	6768	8056
925	3	8056	8056	9896
609	3	9896	9896	11184
84	3	11184	11184	16520
905	3	16520	17506	20565
206	3	20565	20565	22658
698	3	23198	24229	24519
446	3	24519	28178	29501
818	3	29501	31118	31302
161	3	31302	31302	32958
928	3	32958	33944	37486
360	3	37486	38472	42520
942	3	42520	42520	46016
327	3	46016	46016	48592
808	3	48592	48592	51168
926	3	51168	51168	54848
405	3	54848	54848	55400
151	3	55400	55400	57240
924	3	57240	57240	58528
528	3	58528	60145	61615
675	3	61615	61615	62203
412	3	62203	62203	63624
786	3	63624	65241	69289
499	3	69289	69289	72417
291	3	72417	72417	77753
620	3	77753	77753	78673
748	3	78673	79659	84328
530	3	84328	85314	90282
897	3	90282	90282	94698
909	3	94698	94698	95618
705	3	95618	95618	96538
701	3	96538	97524	97685
149	3	97685	98716	98876
305	3	98876	98876	98886
419	3	98886	100414	102958
569	3	102958	102958	106774
494	3	106774	108302	108342
65	3	108342	108342	108402
330	3	108402	108402	108422
391	3	108422	108422	108432
487	3	108432	108432	108642
752	3	108642	108642	108822
547	3	108822	108822	108912
657	3	108912	108912	109092
267	3	109092	110123	113826
218	3	113826	114812	115548
519	3	115548	115548	118492
999	3	118492	118492	121620
577	3	121620	121620	126956
630	3	126956	126956	129900
744	3	129900	129900	131188
352	3	131188	131188	134868
124	3	134868	135854	140362
616	3	140362	140362	145031
789	3	145031	146017	149881
102	3	149881	149881	153929
670	3	153929	154915	157652
509	3	157652	158638	162134
70	3	162134	162134	165262
785	3	165262	165262	167286
906	3	167286	167286	171518
835	3	171518	171518	173726
209	3	173726	173726	177774
506	3	177774	177774	182558
764	3	182558	182558	183662
891	3	183662	183662	185502
912	3	185502	186488	187615
593	3	187615	188646	188736
948	3	188736	188736	188766
583	3	188766	189797	191729
700	3	191729	191729	194305
898	3	194305	194570	194913
270	3	194913	196530	200946
800	3	200946	214352	216001
359	4	8726	8726	10166
988	4	10166	18492	18540
532	4	18540	18540	18600
482	4	18600	18600	18645
414	4	23619	23619	23655
529	4	23655	23655	23736
913	4	23736	25835	26022
812	4	26022	26022	26242
139	4	26242	26497	26707
929	4	26707	32907	35955
975	4	35955	38352	38592
364	4	38592	42569	42701
974	4	42701	44800	44863
885	4	44863	44863	44908
791	4	44908	44908	44935
231	4	44935	45516	49052
243	4	49052	49633	49687
691	4	49687	49687	49759
544	4	49759	50340	54012
189	4	54012	55090	55846
618	4	55846	55846	56098
41	4	56098	56098	56434
704	4	56434	56434	56728
480	4	56728	56983	57258
608	4	57258	57258	57412
717	4	57412	57667	58465
680	4	58465	58465	59599
849	4	59599	59599	60607
312	4	60607	60607	61699
801	4	61699	61954	62097
676	4	62097	62097	62163
964	4	62163	62418	63090
915	4	63090	63345	63477
51	4	63477	63732	63900
555	4	63900	64670	68429
822	4	68429	73733	75410
25	4	75410	78472	79615
445	4	79615	79615	80250
545	4	80250	80250	81901
836	4	81901	83615	84527
306	4	84527	85792	90983
47	4	90983	91753	91837
196	4	91837	92915	93459
826	4	93459	93459	94547
52	4	94547	95625	96297
501	4	96297	96297	97137
659	4	97137	97137	97557
158	4	97557	97557	97851
687	4	97851	98106	98403
211	4	98403	98658	99666
366	4	99666	100744	102648
110	4	102648	102648	104960
159	4	104960	106860	108130
782	4	108130	108130	110797
373	4	110797	113194	114394
26	4	114394	115351	116246
357	4	116246	117016	117730
575	4	117730	117730	118486
226	4	118486	118741	118829
721	4	118829	118829	118939
788	4	118939	119194	120370
550	4	120370	120625	120933
375	4	120933	120933	120955
944	4	120955	120955	121241
574	4	121241	121241	121329
105	4	121329	121329	121593
220	4	121593	121593	121615
112	4	121615	123714	123744
247	4	123744	123744	123834
202	4	123834	125933	126043
228	4	126043	126043	126076
696	4	126076	126331	126373
468	4	126373	126628	126914
431	4	126914	127169	127421
856	4	127421	127421	128513
674	4	128513	128513	129101
899	4	129101	129101	129395
815	4	129395	129395	130445
416	4	130445	131215	133363
870	4	133363	137618	137645
183	4	137645	137645	137720
277	4	137720	137720	137798
828	4	137798	137798	137846
273	4	137846	137846	137873
781	4	137873	138454	142398
200	4	142398	142398	145526
919	4	145526	146107	146179
111	4	146179	146179	146191
846	4	146191	146191	146206
526	4	146206	146206	146272
477	4	146272	146272	146353
376	4	146353	146353	146404
960	4	146404	146404	146470
129	4	146470	146470	146482
873	4	146482	146482	146557
33	4	146557	148428	149359
632	4	149359	149359	150633
385	4	150633	152504	152543
326	4	152543	159033	160045
901	4	160045	163416	164280
848	4	164280	169510	169720
865	4	169720	169720	170770
524	4	170770	171025	171234
344	4	171234	171489	172455
809	4	172455	173533	176797
566	4	176797	177378	177423
380	4	177423	179294	179735
784	4	179735	180064	182684
970	4	182684	182684	185828
971	4	185828	185828	186221
363	4	186221	192516	192780
651	4	192780	197060	200024
703	4	200024	202005	202184
488	4	202184	203141	203621
730	4	203621	207598	207708
987	4	207708	222413	224529
984	4	224529	224529	226553
497	4	226553	226553	226645
739	4	226645	226645	229129
310	4	229129	229129	229681
757	5	3874	3874	6971
719	5	12122	12296	13341
428	5	13341	13341	13506
749	5	13506	13936	17056
695	5	17056	17486	18641
142	5	18641	18641	18971
896	5	18971	26526	26566
394	5	26566	29702	31808
773	5	31808	32961	34780
351	5	34780	38083	40093
827	5	40093	40093	40495
229	5	40813	40813	43761
192	5	43761	48651	49031
991	5	49031	49031	50095
639	5	50095	50095	50551
982	5	50551	51388	52408
882	5	52408	52657	56243
301	5	56243	56417	57462
432	5	57462	57462	58287
117	5	58287	58461	59113
817	5	59113	59287	59452
370	5	59452	59452	59782
947	5	59782	59782	60387
168	5	60387	68216	70565
164	5	70565	71259	73787
893	5	73787	73852	75847
762	5	75847	75925	77027
100	5	77027	77864	78816
627	5	78816	79653	80033
486	5	80033	80033	80109
489	5	80109	80187	80607
59	5	80607	83511	83879
82	5	83879	91953	93648
951	5	93648	95915	97019
292	5	97019	97019	99020
588	5	99020	99020	100055
560	5	100055	103213	103534
722	5	103534	106075	108910
219	5	108910	108988	109140
90	5	109140	109140	109672
188	5	109672	109672	110090
383	5	110090	110090	110584
998	5	110584	110584	111686
631	5	111686	111764	114599
932	5	114599	117140	117247
245	5	117247	120405	120957
637	5	120957	120957	122544
87	5	122544	122544	124062
19	5	124062	124062	125442
770	5	125442	125442	125787
167	5	125787	125787	125925
262	5	125925	125925	127788
254	5	127788	130036	130660
734	5	130660	131090	131365
288	5	131365	131365	132740
622	5	132740	132740	134225
255	5	134225	134225	134335
37	5	134335	134335	135490
418	5	135490	135490	135710
280	5	135710	135884	138003
464	5	138003	138252	140224
425	5	140224	140857	140967
410	5	140967	140967	141847
182	5	142992	143625	144917
36	5	144917	145166	147774
505	5	147774	147948	148058
686	5	148058	148058	149543
741	5	149543	149543	151138
448	5	151138	151138	151248
296	5	151248	151248	152458
746	5	152458	152458	153063
677	5	157009	157009	157174
767	5	157174	157174	157834
235	5	157839	157839	158554
91	5	158554	158728	162477
336	5	162477	162726	163202
177	5	163202	163202	164630
745	5	164630	165263	168343
470	5	168343	168343	171093
395	5	171093	171093	173623
811	5	173623	174256	174664
927	5	174664	175501	176489
150	5	176489	176489	176755
765	5	176755	176755	177097
44	5	177097	177097	177553
15	5	177553	177553	177895
976	5	177895	177895	178237
101	5	178237	178237	178883
0	5	178883	178883	179567
535	5	179567	179567	179871
279	5	179871	179871	180593
664	5	180593	181430	181838
610	5	181838	187575	190695
132	5	190695	192958	194428
867	5	194428	194506	194848
858	5	194848	199738	200542
712	6	7316	7316	7866
441	6	11475	11563	12151
556	6	12151	12151	13278
460	6	13278	13278	14748
232	6	14748	18502	20257
214	6	20257	20257	22012
35	6	22012	22012	23832
685	6	23832	27586	28223
760	6	28223	28443	28567
961	6	28567	36450	37058
921	6	37058	37612	38522
349	6	38522	39076	41812
138	6	41812	41812	46220
339	6	46220	47204	50588
732	6	50588	54695	55191
623	6	55527	55527	56395
754	6	56395	56395	57697
427	6	57697	57697	59185
635	6	59185	67899	69699
286	6	69699	69699	71999
118	6	71999	73491	76620
665	6	76620	76620	79153
83	6	79153	79700	80660
442	6	80660	80660	83780
121	6	83848	83848	86488
775	6	86488	86488	88048
30	6	88048	88048	90448
946	6	91785	95731	97152
217	6	97152	97152	98132
649	6	98132	98220	99470
498	6	99470	99470	100720
603	6	100720	100808	102180
740	6	102180	102180	103111
718	6	103111	107746	108906
892	6	108906	108906	110240
542	6	110240	110240	110936
323	6	110936	110936	111864
559	6	111864	111864	112386
591	6	112386	112386	113604
413	6	113604	121373	123973
184	6	123973	123973	124073
981	6	124073	124073	125473
774	6	125473	125473	127973
776	6	127973	129465	130359
21	6	130359	130906	131626
198	6	131626	133275	134451
95	6	134451	134451	134990
334	6	134990	137818	139118
983	6	139118	139672	141040
599	6	141040	142024	142447
384	6	142447	142447	144985
485	6	144985	144985	145690
868	6	145690	145690	147382
422	6	147382	147382	147946
747	6	147946	147946	149638
365	6	149638	149638	153586
552	6	153586	153586	155983
173	6	156129	157113	158633
237	6	158633	159187	159707
493	6	159707	162535	163858
647	6	163858	163858	164250
590	6	164250	164250	164740
804	6	164740	164740	165083
619	6	165083	165083	165573
816	6	165573	171465	172298
79	6	172298	172298	173131
250	6	173131	173131	174209
324	6	174209	174297	174597
249	6	174597	174685	175273
325	6	175273	175273	176302
943	6	176302	176522	177948
716	6	177948	178168	179540
771	6	179540	179540	180520
954	6	180520	180608	181408
990	6	181408	181496	181937
661	6	181937	182157	182591
66	6	182591	186698	188108
986	6	188108	188108	190082
346	6	190082	190082	191351
904	6	191351	195212	199524
456	6	199524	200977	201477
582	6	201477	211389	212639
570	6	212639	212639	213539
656	6	213539	213539	214839
225	6	214839	214839	215439
268	6	215439	215439	216089
417	6	216089	216089	216839
558	7	2621	2621	7290
735	7	7290	7290	11476
799	7	11476	11476	13569
878	7	13569	15376	16267
320	7	16267	16267	16762
589	7	18012	18667	21547
38	7	21547	23082	24602
108	7	25494	25494	27318
930	7	27318	33490	35404
195	7	35404	35404	36658
353	7	36658	36658	38308
766	7	38308	38308	39826
709	7	39826	39826	41014
642	7	41014	41014	42334
201	7	42334	42334	42862
780	7	42862	42862	44182
829	7	44182	44182	44446
539	7	44446	44446	45502
492	7	45502	45502	46624
805	7	46624	46624	48142
452	7	48142	53092	54721
308	7	54721	58080	58509
379	7	58509	59164	60484
259	7	60484	61139	61634
668	7	61634	61634	62327
162	7	62327	62327	63185
787	7	63185	65361	68021
763	7	68021	68021	68211
8	7	68211	68351	69911
205	7	69911	70973	74977
31	7	74977	76039	77299
378	7	77299	77299	78679
89	7	78679	81319	83167
962	7	83167	83167	83959
500	7	83959	83959	84751
319	7	86240	86240	87296
269	7	87296	87296	88616
213	7	88616	94788	98436
156	7	98436	98436	99956
404	7	99956	101491	102451
669	7	102451	103106	103601
956	7	103601	103601	103898
681	7	103898	105705	106832
68	7	106832	106832	107959
689	7	107959	112352	117630
350	7	117630	118590	120319
761	7	120319	124974	126624
958	7	126624	126624	128274
854	7	128274	128274	130188
959	7	130188	130188	131706
710	7	131706	134346	134886
157	7	134886	138143	138581
587	7	138581	143909	144453
838	7	144453	148101	148464
221	7	148464	151823	155805
759	7	155805	155805	156167
601	7	156167	156167	157253
889	7	157253	157253	159425
725	7	159425	159425	160149
393	7	160149	160149	161778
693	7	161778	161778	163045
945	7	163045	163045	166303
444	7	166303	166303	169742
163	7	169742	174709	177205
48	7	177205	177205	178933
756	7	178933	183900	185710
579	7	185710	190139	191944
285	7	191944	191944	192324
40	7	192324	192324	194604
548	7	194604	194604	195079
604	7	195079	195079	197644
61	7	197644	197644	198024
617	7	198024	198024	200209
606	7	200209	200209	200589
484	7	200589	200589	201444
864	7	201444	201444	204104
328	7	204104	204104	205719
76	7	205719	205859	207059
973	7	207059	209699	210689
937	7	210689	210689	211151
479	7	211151	211151	211679
994	7	211679	211679	211877
73	7	211877	211877	212999
120	7	212999	230032	230222
467	8	2406	2406	4086
46	8	10056	12350	12396
823	8	12396	12396	12422
715	8	12422	12422	12474
629	8	23825	23825	23835
837	8	23835	23835	23859
94	8	23859	23859	23897
839	8	24952	24952	25000
769	8	29933	31740	32538
203	8	32538	34345	34383
303	8	34623	34623	34673
354	8	34673	36345	36477
367	8	36477	36477	36719
797	8	36719	36719	37005
123	8	37005	37005	37148
309	8	37148	38539	39603
406	8	39603	41410	41460
22	8	41460	43267	45661
978	8	45661	45661	46193
239	8	46193	46193	46592
338	8	46592	46912	49648
564	8	49648	51175	53150
260	8	53150	56492	56672
869	8	56672	56672	58382
56	8	58382	62042	62922
992	8	62922	62922	65342
778	8	66672	66672	67882
153	8	67882	67882	68432
20	8	68432	68432	70962
144	8	70962	70962	71952
443	8	71952	71952	73382
185	8	73382	73382	74482
502	8	74482	74482	77012
684	8	77012	77012	77232
513	8	77232	77232	77672
890	8	77672	77672	79872
955	8	79872	79872	80202
295	8	80202	81722	81959
853	8	81959	81959	82354
824	8	82354	85735	85759
807	8	85759	85759	85813
551	8	85813	85813	85963
576	8	85963	85963	86023
507	8	86023	86023	86035
652	8	86035	89416	91233
911	8	91233	92760	96693
794	8	96693	97476	100001
871	8	100001	103921	104796
843	8	104796	109595	110464
523	8	110464	113845	113941
977	8	113941	113941	113953
678	8	113953	113953	114007
3	8	114007	114007	114037
520	8	114037	114037	114109
130	8	114109	114109	114247
355	8	114247	114247	114319
311	8	114319	114319	114373
473	8	114373	114373	114541
510	8	114541	114541	114661
813	8	114661	114661	114835
284	8	114835	114835	114991
803	8	114991	114991	115099
798	8	115099	115099	115267
584	8	115267	115267	115381
793	8	115381	115381	115423
469	8	115423	115423	115459
244	8	115459	115459	115573
372	8	115573	115573	115609
238	8	115609	115609	115753
293	8	115753	115753	115909
141	8	115909	115909	116011
313	8	116011	116011	116035
241	8	116035	120781	122149
533	8	122149	124998	126678
258	8	126678	126678	127478
264	8	127478	127478	127558
429	8	127558	127558	128758
726	8	129551	129551	131791
553	8	131791	136342	136692
99	8	136692	136692	136832
862	8	136832	136832	137427
980	8	137427	137427	137882
318	8	137882	137882	138722
660	8	138722	138970	140103
935	8	140103	140103	140824
356	8	140824	141175	141439
724	8	141439	141790	144365
504	8	144365	150759	154692
758	8	154692	155012	155411
17	8	155411	156802	157055
723	8	157055	157055	157242
85	8	157242	157242	157407
261	8	157407	157407	157594
671	8	157594	158985	159783
174	8	159783	172627	172783
914	8	172783	172783	172807
861	8	172807	176188	177926
917	8	177926	177926	178321
957	8	178321	178321	180375
135	8	180375	188325	188381
337	8	188381	188381	188419
227	8	188419	188419	188425
403	8	188425	188425	188449
439	8	188449	188449	188493
97	8	188493	188493	188525
645	8	188525	188525	188541
633	8	188541	188541	188555
903	8	188555	188555	188567
45	8	188567	188567	188571
474	8	188571	190243	190298
274	8	190298	190298	190595
246	8	190595	203181	204721
462	8	204721	204721	206371
895	8	206371	206371	207141
714	9	3637	3637	5863
128	9	5863	5863	7877
508	9	7877	7877	8831
191	9	8831	11990	13886
392	9	13886	14483	15351
860	9	15890	16487	18699
638	9	18699	18699	22491
275	9	22491	24115	26680
215	9	26680	28304	32412
595	9	32412	33883	35175
578	9	35175	36646	40280
27	9	40280	40877	41249
67	9	41249	42285	44470
936	9	44470	44470	45610
39	9	45610	46063	46285
109	9	46285	47409	50934
387	9	50934	50934	54177
28	9	54177	54177	54741
753	9	54741	60293	60665
409	9	60665	61390	61760
181	9	61760	64249	65173
850	9	65173	65173	66889
453	9	66889	67106	67250
287	9	67250	67467	70239
126	9	70239	73146	73564
941	9	73564	73564	74202
96	9	74202	74202	74620
666	9	74620	74620	75038
343	9	75038	75038	75588
426	9	75588	78495	80871
278	9	80871	81088	81376
465	9	81376	81593	83573
907	9	83573	83790	83982
522	9	83982	84199	88027
146	9	88027	90934	91242
251	9	91242	91242	91726
263	9	91726	93600	97300
634	9	97300	103827	103836
877	9	103836	103836	103887
106	9	103887	103887	103947
531	9	103947	103947	104010
60	9	104010	104010	104031
449	9	104031	104031	104079
963	9	104079	104079	104115
187	9	104115	105813	110181
435	9	110181	110841	111273
968	9	111273	111273	111337
2	9	111337	111997	113271
289	9	113271	113931	113979
377	9	113979	113979	114011
210	9	114011	120144	120201
707	9	120201	120201	120261
736	9	120261	120261	120288
830	9	120288	120288	120357
511	9	120357	120357	120426
54	9	120426	120426	120513
702	9	120513	122211	126215
145	9	126215	126215	129127
271	9	129195	130930	131050
49	9	131050	131050	131090
430	9	131090	131638	134393
69	9	134393	134941	135101
966	9	135101	135101	135141
521	9	135141	135141	135221
667	9	135221	135221	135293
304	9	135293	135293	135485
996	9	135485	135485	135629
792	9	135629	135629	135653
643	9	135653	137388	137934
641	9	137934	137934	138298
490	9	138298	138298	143030
738	9	143030	143030	146852
371	9	146852	147512	147704
516	9	147704	148364	152368
515	9	152368	152368	154370
1	9	154370	154370	158192
282	9	158192	158192	158556
257	9	158556	160291	160499
563	9	160499	164522	164852
795	9	164852	164852	165380
381	9	165380	169403	169571
390	9	169571	169571	169659
321	9	169659	171394	175762
143	9	175762	177497	177705
136	9	177705	181728	182300
916	9	182300	182300	182542
708	9	182542	185449	186769
178	9	186769	186986	187034
216	9	187034	187694	191152
133	9	191152	192887	193031
440	9	193031	193579	194814
743	9	194814	194814	196239
248	9	196239	196787	196843
779	9	196843	197391	197771
993	9	197771	197771	198816
581	9	198816	201165	201693
302	9	201693	201910	201974
658	9	201974	201974	202198
23	9	202198	205116	205964
